index,time(millisecond),timestamp,speed(mph),gpslevel,voltage(v),xSpeed(mph),ySpeed(mph),zSpeed(mph),compass_heading(degrees),pitch(degrees),roll(degrees),rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),battery_percent,current(A),battery_temperature(f),ascent(feet),flycState,message,height_above_takeoff(meters)
406,486800,2026-01-07 12:38:08,0.0,5,7.41,0.0,0.0,0.0,23.0,5.0,2.2,1024,1024,1024,1024,0,0,0,0,65,5.069,72.86,101.70604,P-GPS,,31.0
407,486900,2026-01-07 12:38:08,0.0,5,7.41,0.0,0.0,0.0,22.9,4.6,2.1,1024,1024,1024,1024,0,0,0,0,65,5.069,72.86,101.70604,P-GPS,,31.0
408,487000,2026-01-07 12:38:08,0.0,5,7.41,0.0,0.0,0.0,22.9,4.6,2.2,1024,1024,1024,1024,0,0,0,0,65,5.069,72.86,101.70604,P-GPS,,31.0
409,487100,2026-01-07 12:38:08,0.0,5,7.41,0.0,0.0,0.0,22.9,4.1,2.4,1024,1024,1024,1024,0,0,0,0,65,5.069,72.86,101.70604,P-GPS,,31.0
410,487200,2026-01-07 12:38:08,0.0,5,7.41,0.0,0.0,0.0,22.9,4.2,2.7,1024,1024,1024,1024,0,0,0,0,65,5.069,72.86,101.70604,P-GPS,,31.0
411,487400,2026-01-07 12:38:08,0.0,5,7.41,0.0,0.0,0.0,22.9,4.8,2.9,1024,1024,1024,1024,0,0,0,0,65,5.069,72.86,101.70604,P-GPS,,31.0
412,487500,2026-01-07 12:38:08,0.0,5,7.41,0.0,0.0,0.0,22.9,4.8,3.0,1024,1024,1024,1024,0,0,0,0,65,5.069,72.86,101.70604,P-GPS,,31.0
413,487600,2026-01-07 12:38:08,0.0,5,7.41,0.0,0.0,0.0,22.9,4.8,3.1,1024,1024,1024,1024,0,0,0,0,65,5.069,72.86,101.70604,P-GPS,,31.0
414,487700,2026-01-07 12:38:09,0.0,5,7.41,0.0,0.0,0.0,22.9,4.9,3.0,1024,1024,1024,1024,0,0,0,0,65,5.069,72.86,101.70604,P-GPS,,31.0
415,487800,2026-01-07 12:38:09,0.0,5,7.41,0.0,0.0,0.0,22.9,5.2,3.1,1024,1024,1024,1024,0,0,0,0,65,5.069,72.86,101.70604,P-GPS,,31.0
416,487900,2026-01-07 12:38:09,0.0,5,7.41,0.0,0.0,0.0,22.9,5.7,3.0,1024,1024,1024,1024,0,0,0,0,65,5.069,72.86,101.70604,P-GPS,,31.0
417,488000,2026-01-07 12:38:09,0.0,5,7.41,0.0,0.0,0.0,22.8,5.6,3.0,1024,1024,1024,1024,0,0,0,0,65,5.069,72.86,101.70604,P-GPS,,31.0
418,488100,2026-01-07 12:38:09,0.0,5,7.41,0.0,0.0,0.0,22.9,5.9,3.1,1024,1024,1024,1024,0,0,0,0,65,5.069,72.86,101.70604,P-GPS,,31.0
419,488200,2026-01-07 12:38:09,0.0,5,7.41,0.0,0.0,0.0,22.9,6.1,3.1,1024,1024,1024,1024,0,0,0,0,65,5.069,72.86,101.70604,P-GPS,,31.0
420,488300,2026-01-07 12:38:09,0.0,5,7.41,0.0,0.0,0.0,23.0,6.0,3.0,1024,1024,1024,1024,0,0,0,0,65,5.069,72.86,101.70604,P-GPS,,31.0
421,488400,2026-01-07 12:38:09,0.0,5,7.41,0.0,0.0,0.0,23.0,5.8,2.9,1024,1024,1024,1024,0,0,0,0,65,5.069,72.86,101.70604,P-GPS,,31.0
422,488500,2026-01-07 12:38:09,0.0,5,7.41,0.0,0.0,0.0,23.0,5.6,2.9,1024,1024,1024,1024,0,0,0,0,65,5.069,72.86,101.70604,P-GPS,,31.0
423,488600,2026-01-07 12:38:09,0.0,5,7.41,0.0,0.0,0.0,23.0,5.5,3.1,1024,1024,1024,1024,0,0,0,0,65,5.069,72.86,101.70604,P-GPS,,31.0
424,488700,2026-01-07 12:38:10,0.0,5,7.385,0.0,0.0,0.0,22.9,5.2,3.2,1024,1024,1024,1024,0,0,0,0,65,4.785,72.86,101.70604,P-GPS,,31.0
425,488800,2026-01-07 12:38:10,0.0,5,7.385,0.0,0.0,0.0,22.9,5.4,3.3,1024,1024,1024,1024,0,0,0,0,65,4.785,72.86,101.70604,P-GPS,,31.0
426,488900,2026-01-07 12:38:10,0.0,5,7.385,0.0,0.0,0.0,22.9,5.4,3.2,1024,1024,1024,1024,0,0,0,0,65,4.785,72.86,101.377956,P-GPS,,30.9
427,489000,2026-01-07 12:38:10,0.0,5,7.385,0.0,0.0,0.0,22.8,5.3,3.5,1024,1024,1024,1024,0,0,0,0,65,4.785,72.86,101.377956,P-GPS,,30.9
428,489100,2026-01-07 12:38:10,0.0,5,7.385,0.0,0.0,0.0,22.8,5.2,3.3,1024,1024,1024,1024,0,0,0,0,65,4.785,72.86,101.377956,P-GPS,,30.9
429,489200,2026-01-07 12:38:10,0.0,5,7.385,0.0,0.0,0.0,22.8,5.4,3.5,1024,1024,1024,1024,0,0,0,0,65,4.785,72.86,101.377956,P-GPS,,30.9
430,489300,2026-01-07 12:38:10,0.0,5,7.385,0.0,0.0,0.0,22.9,5.6,3.5,1024,1024,1024,1024,0,0,0,0,65,4.785,72.86,101.377956,P-GPS,,30.9
431,489400,2026-01-07 12:38:10,0.0,5,7.385,0.0,0.0,0.0,23.0,6.0,3.5,1024,1024,1024,1024,0,0,0,0,65,4.785,72.86,101.377956,P-GPS,,30.9
432,489500,2026-01-07 12:38:10,0.0,5,7.385,0.0,0.0,0.0,23.0,6.0,3.4,1024,1024,1024,1024,0,0,0,0,65,4.785,72.86,101.377956,P-GPS,,30.9
433,489600,2026-01-07 12:38:10,0.0,5,7.385,0.0,0.0,0.0,23.0,5.9,3.5,1024,1024,1024,1024,0,0,0,0,65,4.785,72.86,101.377956,P-GPS,,30.9
434,489700,2026-01-07 12:38:11,0.0,5,7.385,0.0,0.0,0.0,22.9,6.0,3.3,1024,1024,1024,1024,0,0,0,0,65,4.897,72.86,101.377956,P-GPS,,30.9
435,489800,2026-01-07 12:38:11,0.0,5,7.385,0.0,0.0,0.0,23.0,6.3,3.1,1024,1024,1024,1024,0,0,0,0,65,4.897,72.86,101.377956,P-GPS,,30.9
